Singular Values
149.026027087484	1.7385465279771562E-13	3.4788610517336537E-15	1.628388282476072E-15	1.5586969025832917E-15	1.3923260037811409E-15	1.3035595538404927E-15	1.1344428267767465E-15	1.0228898669625948E-15	9.270928528106735E-16	8.05675852765103E-16	7.775949218571901E-16	6.141229102605757E-16	5.766446422909656E-16	5.213069336468976E-16	4.759204978519471E-16	4.540694656340104E-16	3.3884811344588867E-16	3.218986260132244E-16	2.693587464623509E-16	2.4544921641413323E-16	1.9487549596701646E-16	1.3778974736188205E-16	9.997660992921976E-17	9.067064490192425E-17	8.163735410553265E-17	6.665393171001355E-17	4.74780583570443E-17	4.0678071113733417E-17	3.315734149978139E-17	2.653882346780044E-17	5.468198191705773E-18	1.3649731775788085E-18	6.578994001440333E-19	4.9998134023932566E-20	4.0099792323564846E-29	2.5567169104024888E-30	1.6797830760386944E-30	1.3719108298772518E-30	7.781200819506816E-31	5.756818801971921E-31	4.0756399585526536E-31	2.1179378417191716E-31	2.012991266177362E-31	1.7131368051853343E-46	1.0843593414720348E-61	7.353556800083593E-77	3.8457488257179826E-92	2.519774168735449E-107	1.2156824520809867E-122	7.999357175747546E-138	4.4071691272695916E-153	3.373754032329782E-168	3.3845194147554215E-183	1.246064154996879E-198	5.048750891201237E-214	2.6288192297860577E-229	1.9841216952000443E-244	9.241869815282474E-260	3.280557205370996E-275	1.2717348887452987E-290	7.10048734574975E-306	7.39E-321	3.92E-321	3.8E-321	3.62E-321	3.29E-321	3.004E-321	2.895E-321	2.69E-321	2.12E-321	1.675E-321	1.616E-321	1.43E-321	1.215E-321	2.0E-323	2.0E-323	4.9E-324	4.9E-324	4.9E-324	4.9E-324	4.9E-324	4.9E-324	4.9E-324	4.9E-324	4.9E-324	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	

Left Singular Vectors

0.0	-1.4493732055814692E-13	1.5490272442751764E-13	-3.979671532256778E-13	1.4081945042436687E-14	-3.483926153925977E-14	1.5730063708771427E-14	-6.54233226625416E-14	6.170882142038745E-14	-4.327558741329075E-13	4.4328818046975257E-14	-1.8717043134342758E-13	2.2300031089841818E-13	-2.0280787876475873E-13	2.5325892333334265E-13	-1.0826935908136485E-12	5.060347365001053E-13	-3.029039417131926E-13	7.190237114732139E-13	-6.029574808961103E-13	9.186592582145091E-14	-7.984027612961849E-13	1.01828484008069E-12	-2.7473862856812103E-13	7.100234358148289E-13	-3.4993821165065797E-13	1.7338240785497843E-12	-1.2060288746079625E-12	1.8820965783945015E-12	-1.6581737329209665E-13	2.9275090209332006E-12	-3.590803785892268E-12	2.909960261491409E-12	-1.5350306897577394E-12	1.285643267628076E-11	-8.741882969643168E-12	2.115570549817198E-12	-2.8557995782877457E-13	2.7152263062925703E-12	-1.8893877498082583E-12	1.1654425377936291E-12	-9.038697363577626E-12	7.068496807532853E-12	-2.155338623981888E-12	9.237748149261445E-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.01	-3.0531133177191805E-13	-2.132013518994834E-13	-5.484639060459764E-13	-1.7569374866366695E-13	-9.287491531236432E-16	-1.2076628526509449E-14	1.6865160125279572E-13	-5.684410670319842E-13	-2.6185314139233546E-13	4.095908887427579E-13	3.2508129494701603E-13	3.2097617675366094E-13	-2.7105069354808063E-13	-6.29338165637978E-13	-1.533374547506221E-12	-1.1084170948477466E-12	-8.647412015533724E-14	-7.989328485906062E-14	-2.009899876823723E-12	8.880792212908912E-13	1.978596414163307E-15	-1.5730349080644677E-12	3.3869525246185466E-12	-4.036115207226416E-12	-4.543501069024429E-12	-9.435154033241583E-13	2.911194941508781E-12	-6.001035998743214E-12	-7.944646624324664E-12	1.3620322199571945E-13	-6.40595968098475E-12	8.15686741856309E-12	-3.752010761698092E-12	4.141652707939046E-11	-7.697403687886076E-11	0.9708098238581448	-0.05980151602866533	-0.05141199514789073	0.006832984392652667	-0.009774460992396415	0.19546084689835694	0.006400233663751315	-0.03066075116623596	0.019510912940740536	-0.0045548969844673645	0.0050896694549378944	0.008641180825588136	0.018205312059055307	0.0013537893834558755	-0.009191061646552904	0.00549769910444311	0.005799133588049921	0.030128019781455295	0.008570318908511022	0.012751186912871887	-0.009437993371208526	0.013337556054212362	0.02475312910014364	0.0016585636298467187	-0.01229888709776841	0.007897244450771059	0.006706920547241187	0.3752260950607714	1.0371324369228048	1.2192129356641932	0.30784748454079	0.20395698069897628	0.09208576775318528	0.003671593498906011	0.279540008569553	-0.19985846657718426	0.01533119163725759	-0.004675740938150455	0.04655103129650031	-0.034814658829550316	0.009769684654641182	-0.012777809074893556	-0.06517657099470811	0.3356546251032461	-0.12784814160578226	-0.07600490485372317	0.023028092822036852	-0.1059882543767579	-0.07832580679922801	-0.2069826483124305	0.0236444683608551	4.31847647994268E-13	-0.0041375962152169765	0.00828642373078861	-0.004880536898523393	-0.005287705669599995	-0.010398183391381172	-0.005607331858998427	-0.009631866403652862	-5.392862890977862E-4	-0.010683009709199016	-0.008424758381137416	0.009479599820508458	-0.004728660435479636	0.003984143950745209	
0.02	-6.367017763498477E-13	-5.631884786398956E-13	-1.5192850898776282E-12	4.771245338911651E-13	-1.9893475859752577E-13	-4.0012864406537177E-14	-7.097439831579637E-14	-1.296280902424689E-13	-1.9912421082043776E-13	1.5429700536700597E-13	-9.057111320119736E-13	5.775441864243227E-13	8.043885147510135E-13	-2.6803592617435076E-13	-1.8795498503894473E-12	-4.961715637936024E-12	9.54407336506967E-13	4.941212127728607E-13	-2.09066994897944E-12	-1.2681839732576269E-12	-3.1201505737750086E-12	-5.728300713776877E-12	1.848413456550003E-12	3.6736245257925235E-12	-1.5429680143110716E-11	3.2601633132727927E-12	-1.0340701297499478E-11	-1.7574223355613138E-11	-1.356164279089667E-11	6.661518528515868E-12	2.39179643017276E-12	3.120458561617668E-11	-4.211539874069396E-11	5.173684102070218E-11	-5.46963466685662E-11	-0.015507348316414994	-0.9620990842238472	0.16723231432680716	-0.004027084545763057	-0.07787236495838736	-0.0847864258919377	-0.04569960347466682	0.03905970021900619	-0.027527441928679456	0.002832021575526631	0.010210217639303234	-0.017419552167029652	-0.04099707426708772	-0.01678062139084482	0.02610723691460313	-0.004685015889795545	-0.024316921338888253	-0.05339278532577906	-0.006012413313425901	-0.01192886836619754	0.018837809297446276	-0.009598340569286117	-0.04911727378582724	0.008212119750732359	0.013120166511453691	-0.01519210468435215	-0.013005333185714417	-0.3849124764370631	-1.4123500603122723	-1.699965341191617	-0.5401011231498453	-0.20148522568621252	-0.1441917962020425	0.0015426714970012895	-0.6686561589023605	0.23650908711509422	-0.016161650740131088	0.009677805391151904	-0.07453880067312202	0.06348257645625024	-0.02140815240445088	0.005269464071470665	0.05967614234526178	-0.4479335708464989	0.2033112447796904	0.07941366666988063	-0.049710274116373444	0.23246950892425733	0.08273239538393605	0.27762231793805614	-0.030018521571552232	7.177287511445536E-13	0.005261003717090982	-3.261738207163623E-4	0.004197071458818955	0.007993909120741409	0.025905671218838862	-0.002746134218400551	0.008222942807418698	0.00994505312891426	0.010685437604983469	0.0029658360041271057	-0.017717079587648493	0.0013787595947828055	-0.013087497837102403	
0.03	-1.3146179590334445E-12	-3.8529058681589377E-13	-9.268721505025862E-13	5.676911650825531E-13	-9.468909610648846E-13	6.41878471334828E-13	-4.747013113566359E-13	1.4196727430387524E-12	4.625693652777952E-13	1.27959033493079E-12	1.3630374132120064E-12	-2.0503619347677676E-12	8.518136452891171E-13	1.3323850667022976E-12	-1.7891099053604615E-12	3.1217709869146773E-12	8.567176457792767E-13	2.939083936305204E-12	1.0020997047357735E-11	-5.644617791771745E-12	5.6026869063617375E-12	4.85093803360359E-12	-2.829813215774219E-12	-3.670575248190355E-12	1.4425252334130835E-11	6.028019432470842E-12	-1.197306046427874E-11	9.435886535751045E-12	-3.900750783523103E-11	-1.3063895874743975E-11	-3.569084207896473E-11	-2.4932743993641487E-11	-6.859748039951E-11	1.758240885774049E-11	9.504189553305768E-11	-4.081852929179992E-4	0.02028269399394055	0.3040774470353538	0.8057481092840543	-0.07216647673465848	-0.10081176190420195	0.14584873733774492	-0.04690944913369874	0.24200437635113684	0.03894900203481429	0.0895171935104321	-0.03652268990170975	-0.012639328344855929	0.05958696041890621	-0.02478363795225141	-0.03672051330556083	0.01987012906134321	0.05330562644511029	-0.06583103396846256	0.03426813260772164	0.018900939113566193	0.023711252568186538	0.060316066057295774	0.027438778270295193	0.008773322726584305	0.007323385057392424	-0.01696491956448602	3.0427688085816382	3.227029067832529	3.9271268534812185	-2.0118987109791373	1.236083205730062	-0.47718660031273097	-0.007471064849119151	0.7539102588387769	-1.1512272999667534	0.08306031194353537	-0.021400856862698627	-0.3394503073484946	0.15528723376186665	-0.09222514045757471	0.016563202991229473	-0.4357308394620935	0.9910725419058648	0.5758685786114346	-0.41060050222469735	-0.18168862813042766	-0.28469257481329147	-0.41191418661523604	-0.7997631122855144	-0.04670295239859026	3.491326286412433E-12	0.008447151725864363	0.06386066012024037	-0.02382920377445889	-0.01518762693616356	0.013814857751855581	-0.05759084552629833	-0.011890361609494948	-0.040823487577628305	-0.08852695286217889	-0.0018778584946865285	0.05889452843283095	-0.020853837404336144	0.021458166248138486	
0.04	-2.687324524114079E-12	-3.95900965102319E-12	3.5043823443032437E-12	-3.2114171107850357E-12	-2.5431953457992663E-12	-4.1743540399961875E-13	-1.1187880066943644E-13	-2.7945436462414896E-12	2.3145350497705894E-12	-5.228897894313389E-13	-2.324684266637932E-12	-1.913637480449606E-12	-7.698349204211304E-12	7.129739194507983E-13	2.7036950680357534E-12	-7.012687387660674E-13	5.865682879513272E-12	1.133158289222124E-13	-1.3289255793632354E-11	1.136050386168186E-11	1.203092557234835E-11	-6.82510278103976E-12	-1.2562198407375254E-11	-2.7900203300287335E-11	8.216391217210122E-11	-2.2461904882857975E-11	3.915047895613716E-11	-1.005395334972789E-11	1.1432089965019526E-11	-5.5082860402020727E-11	2.347304551717925E-11	-1.7942257629247978E-11	5.520317382226957E-11	-1.5770588875490374E-10	1.5303093915240918E-10	3.5454452941134667E-4	-0.09157240440665299	-0.6824048863494309	0.49155418382452276	0.016477240331220375	-0.10699499698290423	-0.09963122986681283	0.006981109507312708	-0.19199148688972192	0.04199122123749188	-0.10046245013167131	0.08941699784045395	0.05767546636285201	0.036861923395582384	-0.021130465740889073	0.026570292211687423	0.11033234139982734	-0.06469432226413231	0.06045159477425747	-0.07073100893072143	-0.01589092973899242	-0.062456993036985375	-0.05902534039481879	-0.057983724488664574	0.0424743608881645	-0.019871941083361416	0.034573190701470496	-2.791300199687481	-2.4097031414185532	-2.772807756147763	2.32434154093262	-2.048441079578803	0.20503882625063027	-0.047274523462990055	0.5505432165708599	1.4269348805655446	0.23902732967672824	0.00883104396534784	-0.34615177621939247	-0.11266002369040094	0.052264782669859094	-0.16509191166973106	0.3793887341173223	-0.7493549375711358	-0.7144330963551389	0.6697245421937162	0.10307583913218334	-0.15718327663710488	0.6488853695927551	0.556203362417219	-0.18217372490512246	-4.261278862763407E-12	0.0327439426176216	-0.02551047188136163	-0.02284127078972221	0.02225016874855678	-0.021203492545866905	0.01317199736591355	0.05600792026709811	0.07794190730630489	0.10731947707587597	-0.0011487848233501935	-0.04177556999636943	0.011941520995379195	-0.07922813562530363	
0.05	-5.438732829438853E-12	8.619039705556786E-12	-4.547837193094611E-12	4.186440582085518E-13	2.0869347320082217E-12	7.390955149919164E-12	-9.999495705239124E-12	5.174847280106492E-12	-2.166626019079822E-12	1.2728554018713192E-11	-2.105929722119343E-12	-5.691131677463638E-12	5.085911447710827E-13	1.424742094955601E-12	2.2237986057929788E-12	1.3657234665139558E-11	-1.200692766187755E-11	2.5239780415600517E-11	9.847814958209555E-12	-1.945641958653248E-11	-2.2728361731695893E-11	9.1210190097348E-12	1.123992322705173E-11	-1.6746139410088005E-11	-6.565569156575281E-11	-2.7049861243397337E-12	-1.1244725489750491E-10	7.436044027350537E-11	5.818365198867828E-13	2.0000097895414052E-10	-1.7400959532656453E-10	-1.2655364700752379E-10	-2.720739802211065E-10	3.2754710727735763E-10	-3.3716586333264865E-10	9.114211078418695E-4	-0.05249323320716133	-0.3221333582494838	-0.13064538730696124	-0.042547085943806164	-0.10092668297274436	0.3955750481690575	0.08064401997887564	-0.12993542715946577	0.10233655002139751	0.2696497711551457	-0.0811106015455413	-0.32856891017015905	0.004346553168003493	-0.18585027449182506	-0.14523210364358524	-0.014740268166758042	0.07655667388009436	-0.19442081675167325	0.06190513384206089	0.04958791971808063	1.1052178391422299E-4	0.06838776654976589	0.07289119881421748	-0.03794441356704793	-0.09205195935457079	-0.15180954758950918	3.3161043072445837	3.2019225068981405	4.57647219968503	-3.4648719788149163	-0.40570052400481	2.268782696226264	-0.025490991806597578	-0.48437829505357316	-0.501616434626042	1.1297197332922628	-0.014362558971720103	-0.27839994370665194	-0.8118623278995413	0.36927473688115325	-0.3783661703805202	-0.4542810756030528	0.9792305973021729	1.0992246063848823	0.044986016363588635	0.7639845222955857	0.16726322137877572	-0.04709279733418954	-0.943234293812431	-0.05708994269903376	1.673748627407529E-12	0.012815982986865416	-0.09481550627529127	-0.030433643289103973	0.04289879889652966	0.16962775073963998	0.05343484745842276	-0.04488813970356654	-0.1435397061334804	-0.10750136111905115	0.04313615296015764	0.08562564164374012	-0.039251217187192926	-0.046090013475056715	
0.06	-1.0897638321088349E-11	1.0753264178745706E-11	5.197627300804239E-13	1.982551208448991E-12	-4.781144339822278E-12	9.081319194995515E-12	8.54265126026052E-12	-4.70352694783343E-12	-4.642354108229335E-12	-1.3925272150022477E-12	5.938213376411699E-13	1.2373539182897816E-12	-2.8096267288459166E-12	-1.3780049045923333E-11	-3.682238867427797E-12	2.3416697058441362E-11	2.1988160291975648E-11	-3.1463922703114354E-11	-3.4239690094462845E-12	2.0734290060476048E-11	-9.072331742150968E-11	9.372000311936118E-11	-1.2780241215462946E-11	-2.504413878133694E-11	4.63944563485245E-11	-1.4065743267295803E-10	1.7278603927383677E-10	1.0308509574755164E-10	4.5235948258418665E-11	-1.5190463531244528E-10	3.2747233344082045E-10	1.8385644167763877E-10	8.735492070792486E-10	-8.921233683800402E-11	-5.794306453635997E-10	-3.0477265144477624E-4	-0.0928062587594577	-0.19399599971739623	-0.018230020229654576	0.6216920713599526	-0.1396935186106137	0.08122991655593945	0.027662338169089633	0.16009503148160392	-0.10092665589094851	0.125542959608085	0.03461404139443251	0.09550729981484506	0.08752363000052002	0.061917799169632165	0.08346351878571913	-0.10227889652050635	-0.03188642254339777	-0.035262757922526915	-0.011114048397400015	0.01410643906459182	-0.027680256317177885	-0.03230315460659423	0.01996143810574492	-0.04809126469788641	0.007533348445026317	0.008423973951477638	-1.2895492539838878	2.833095950895018	-0.25535384581080933	-5.585553990301572	1.098854659006832	-0.9568144169233599	0.0465911227496081	0.7649364717736862	-0.018306581056527296	-0.04846137926520265	0.08064078376535391	-0.12086315060215501	0.716131287369179	-0.19101517247750333	0.07507206999675384	0.25345176435079786	0.8534658485324886	1.43213420061804	-0.16649492860863113	-0.38792993614442683	-0.33451387679620287	-0.14420629897806447	0.2580924602972531	-0.11563536351257195	3.5142224804132005E-12	0.020299501467280632	-0.051444958678671875	0.0562763630086786	-0.08067384103851699	-0.01824484725632732	0.09354028445271881	0.004548659294688916	-0.038517055657454294	-0.0256666561611787	-0.08045360650670118	0.01124121999957417	-0.03566940760346009	0.06806034746649833	
0.07	-2.1618427975245582E-11	2.8647674508990986E-11	-4.8469634037473625E-11	3.3076241009500846E-11	5.127568061923475E-12	4.646326683043636E-12	-1.159412724310344E-11	-1.1535900328515245E-11	8.894960475553605E-12	1.848379635571975E-11	-2.6906965381271403E-11	-1.493176365476729E-11	1.680868576896031E-11	4.316043443680783E-11	-6.854287286160728E-11	7.62662855539162E-11	-4.036802456638784E-11	1.3908172444026601E-11	1.0184624007409727E-10	-2.9033201381532616E-11	-1.704296793757726E-10	1.8017209621961752E-10	-5.704136412164786E-11	-6.728074359849583E-11	1.1534188331359366E-10	-8.985976668738483E-11	4.46232001061116E-11	1.876927506860628E-10	-4.250045041053532E-10	3.3230592151414155E-11	-1.6533559407364947E-10	3.145752247040699E-10	-5.954700759547215E-11	5.516849809702827E-10	-1.3852613494006378E-9	9.51032550327352E-4	-0.04830910612331288	-0.3101632693523312	-0.16924887216009984	-0.4039892652775243	-0.301208766885152	0.21565255607660255	0.08468176834315928	0.24852513062848045	-0.06554487032531024	-0.11760259986438128	0.1464099294527663	0.2842723658896585	0.057337645228977684	0.022872934503777993	0.1760388554328051	-0.11328902201013653	0.033218054623988136	0.04961722867069574	-0.0647678657631392	0.05813289926034035	0.0442211992019858	0.03325643237071197	0.049753076802890116	-0.0315942960435437	0.07616873205135398	0.04543898703475031	6.965659300073206	-0.17798456835336807	5.448987445087287	0.3848061952982362	1.7310102811947254	-0.33197446008877246	0.018625674051507907	1.84130000567079	-1.0632611696288548	-0.02207244179038674	0.07057165150343317	-0.5705927782335876	0.11915784498123105	-0.0693265050686687	0.051666777079775815	-1.0619401040035126	-0.14597729564298578	-0.09737709540762206	-0.5724900007189211	-0.12490528137328455	-0.6564398347212483	-0.551861974799044	-0.9716323638585439	-0.017646338175724047	5.382764084127449E-12	0.0030622248891899765	0.19000692078610806	0.06513101319325157	-0.020868444505410852	-0.08706221214055947	-0.12881097879938397	-0.08369028075246339	0.01268303701662417	-0.04512840156642285	0.0190865702335102	0.03504454640914872	0.0032800784998884562	0.08593134499335663	
0.08	-4.2459305432011005E-11	-3.286469656086915E-11	-1.0566033794969955E-11	-4.0248450250961745E-11	-7.85040613348895E-12	2.11082477524085E-11	-2.3099737965837677E-11	-4.5478277886489045E-12	-2.5374955343882978E-11	-6.696618390656522E-11	-4.692418189607167E-11	5.735306436343033E-11	1.1259276882375822E-10	5.081995976044536E-11	5.756061609104733E-11	1.770492954457247E-10	-1.551154349552354E-11	9.151190507907897E-11	8.646975999864926E-11	-8.710999064079549E-11	3.613833089828592E-10	2.4415400761563054E-10	-4.1065184002247465E-10	-2.729565688166519E-10	-1.739529208214472E-10	8.572687043121358E-11	7.893130098253415E-11	5.353390671708463E-10	-3.145015189807981E-10	7.023687743049924E-11	2.5613888471485084E-10	-8.463752205543331E-11	-1.2201038223221673E-9	-2.1967988089064784E-9	2.994059103121963E-9	-1.2129959093489361E-4	-0.04695936580032002	-0.17390395769160905	-0.14648275716589826	0.16058680615863294	-0.17513557950514774	-0.033117908390970154	-0.5209611929125435	0.21170262457422875	0.03277583717955189	-0.05617683496589369	-0.11732700085695097	-0.05594037220429867	-0.03325450983539793	0.1076060702828753	-0.15510252807741243	0.14687375927822077	-0.02187369898783642	-0.04300515084020567	0.1074878103208995	-0.05480723989118113	0.09468731644942134	-0.018618871296353295	-0.021128527661163726	0.12607905639237738	0.008854968361021235	0.06348449231504912	-1.8257969317909777	3.0801908722638776	0.8414237928318402	-0.4801390992992043	-0.08654113675557584	-3.2363466004594645	-0.13839663023081983	-1.562589068208945	-0.38701160487473546	-0.10761598431205198	-0.13811827476261052	-0.4544033617053285	0.8431358564495115	-0.5456378614593252	-0.07637876973102424	0.18100510600437053	1.071113536362732	0.29105933561058195	-0.016694444806382453	-1.146355508013223	0.48987814454130013	7.23779525846615E-5	-0.46037350545711714	-0.13823748944354058	4.432289784678289E-12	0.02414692426786935	0.14104522838264505	-0.13122935852015513	-0.053067286448635266	-0.004800116755206432	-0.16681888434071154	0.042787151674982385	0.12245248846829206	-0.0331115946062323	-0.08733585169078305	-0.01649111938342009	0.02181502335632058	0.06594502057500348	
0.09	-8.256171695509115E-11	2.854595141969151E-11	6.124138653105865E-11	-7.135476089516592E-12	-3.533149246432212E-11	-5.483065497009533E-12	9.342837115995581E-11	9.080747914017942E-12	-1.3864974025758595E-12	-6.798223387304131E-11	3.098541032217834E-11	1.0256009218813943E-10	1.620918692131428E-10	-2.8585453284496187E-11	2.7874939132920275E-10	2.0203447775917426E-10	-8.501197947709738E-11	-2.636370492292335E-10	-3.100779614507325E-12	4.94582037501386E-10	-2.1569535419333034E-10	8.043605090679192E-10	8.675083128836825E-10	-4.6393347536557257E-10	9.580430589770904E-10	-5.0586491292704E-10	6.690803642991091E-10	3.1695158524092727E-9	3.4358659224147636E-9	-5.05164833579414E-10	5.156077458548573E-10	-1.6473359737552483E-9	6.564521877220587E-9	-1.3019716160077478E-9	-3.4623649069627175E-9	0.00123879500378353	0.02626507707455123	-0.24653826065385917	-0.0014546515623036253	-0.2885715380439841	-0.012410845956542677	-0.5014886205876328	0.039582268243002296	0.3171843017901084	-0.010213896162629568	0.1841848300373679	-0.27895565184185805	-0.10357946461018054	-0.009164819118071243	-0.023880007911058453	-0.15834345078255546	-0.014173861551038008	-0.022274460708623028	0.0625852395033455	0.12851676309105475	0.0439922915629197	-0.03740855261081386	0.061966982470353295	0.03646984705277947	-0.02950601874997891	0.006475277674372925	-0.025669592947913693	-1.4095608046149373	-0.7337282452635457	-4.249221410142352	-1.7310222782301563	2.6675552772559294	-0.8050956911590825	0.1304274568728947	-1.6794606073349942	-1.2805533154873123	-0.7524157148516301	-0.05014921169751476	0.6330987733600901	0.474367290023251	-0.11251898170895769	0.49064862768217393	0.39025989646062514	-0.16013292914803856	0.43919928494364213	-0.7530801292260979	-0.23288242149923252	0.6269035446328182	-0.6331823918351045	0.7020752228459222	0.15733675939721448	-1.5956896659711286E-12	-0.029602028390476806	-0.06727448029284709	-0.02484851890932134	0.013262979331601954	0.030009316309679252	0.0763111369885467	0.03446779829509963	-0.14159247216045262	-0.05710110882744119	0.029508525121425485	0.031997542120862164	0.030683810717164545	-0.062049606290975466	
