	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.433103778381101E-15	1.939687332106704E-14	6.484727673170752E-14	1.5091570258748835E-13	2.8604020273282726E-13	4.729025434920707E-13	7.068336636060094E-13	9.754424913188184E-13	1.2600258756954849E-12	1.53878405570613E-12	1.7911416059513344E-12	2.001889455784783E-12	2.163779723291024E-12	2.2777630956428253E-12	2.3510226650213052E-12	2.393815633018816E-12	2.4164272936228197E-12	2.427182602055762E-12	2.431764585635588E-12	2.433503909465843E-12	2.434089125989964E-12	2.4342627220772996E-12	2.4343078764364088E-12	2.4343181192870264E-12	2.434320134438933E-12	2.434320476376657E-12	2.4343205261399574E-12	2.434320532316575E-12	2.4343205329667267E-12	2.4343205330244347E-12	2.434320533028729E-12	2.4343205330289955E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	2.4343205330290096E-12	
0.01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.1251906143901386E-15	4.0858377672568025E-14	1.3659699065333093E-13	3.17895089119515E-13	6.025269351067175E-13	9.961415123194776E-13	1.4889037166589338E-12	2.0547124811547965E-12	2.6541707137128566E-12	3.241358494427098E-12	3.77293489469383E-12	4.2168628979161046E-12	4.5578752653113664E-12	4.7979745637320385E-12	4.952291556179714E-12	5.042432437095476E-12	5.0900625759054704E-12	5.112718003234618E-12	5.1223696833015656E-12	5.126033467086463E-12	5.127266191421308E-12	5.127631861412621E-12	5.127726976425618E-12	5.1277485523905716E-12	5.127752797190046E-12	5.127753517461836E-12	5.1277536222853135E-12	5.127753635295997E-12	5.1277536366655035E-12	5.127753636787062E-12	5.1277536367961076E-12	5.127753636796669E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	5.127753636796699E-12	
0.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0688492734466371E-14	8.520941087910976E-14	2.848705642378981E-13	6.62964483864527E-13	1.2565590731642997E-12	2.0774351859289875E-12	3.105081889666002E-12	4.285065879223637E-12	5.535225228482358E-12	6.759794771380894E-12	7.868387781777805E-12	8.794191638466568E-12	9.505366789890892E-12	1.0006089553160293E-11	1.0327914862047454E-11	1.0515902045985813E-11	1.0615233842774572E-11	1.0662481328502015E-11	1.0682609733479054E-11	1.069025048858689E-11	1.069282131298893E-11	1.0693583911171016E-11	1.0693782271817837E-11	1.0693827268104218E-11	1.0693836120557083E-11	1.0693837622670931E-11	1.0693837841278406E-11	1.0693837868411951E-11	1.0693837871268033E-11	1.0693837871521541E-11	1.0693837871540406E-11	1.0693837871541576E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	1.0693837871541639E-11	
0.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2068863360618657E-14	1.7593452065192148E-13	5.881811134469919E-13	1.3688433880083255E-12	2.5944565973074062E-12	4.289345036552262E-12	6.4111591455361326E-12	8.847508786238324E-12	1.1428751674566682E-11	1.3957158493861047E-11	1.624610495963303E-11	1.8157640975007245E-11	1.962602642767643E-11	2.0659884289459923E-11	2.1324367013475568E-11	2.1712509998548224E-11	2.1917603448593523E-11	2.20151568017702E-11	2.205671654551901E-11	2.2072492650217387E-11	2.2077800711312835E-11	2.2079375271496165E-11	2.2079784832892667E-11	2.207987773812454E-11	2.2079896016059283E-11	2.207989911752046E-11	2.207989956888611E-11	2.2079899624909588E-11	2.2079899630806626E-11	2.207989963133005E-11	2.2079899631369005E-11	2.207989963137142E-11	2.2079899631371548E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	2.207989963137155E-11	
0.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.511287657436031E-14	3.596430040661996E-13	1.2023519988643458E-12	2.798171423864291E-12	5.303553623913632E-12	8.768221999331945E-12	1.3105606143145063E-11	1.8085959631993885E-11	2.3362501967989306E-11	2.8531037515322547E-11	3.3210071397056404E-11	3.711760786234195E-11	4.011926184911049E-11	4.22326603215166E-11	4.359098705654027E-11	4.4384423777437874E-11	4.4803673076638934E-11	4.500309034201236E-11	4.508804621670176E-11	4.5120295519824095E-11	4.513114618762403E-11	4.51343648825812E-11	4.51352021025335E-11	4.513539201817121E-11	4.5135429381681985E-11	4.513543572164762E-11	4.513543664432327E-11	4.513543675884572E-11	4.513543677090036E-11	4.5135436771970346E-11	4.513543677204997E-11	4.513543677205491E-11	4.513543677205517E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	4.513543677205518E-11	
0.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.130154570233064E-14	7.278623015348963E-13	2.4333761070113776E-12	5.6630699600322205E-12	1.0733579420065566E-11	1.7745537026011252E-11	2.6523737546702234E-11	3.6603209444850424E-11	4.728212215940724E-11	5.774244569278098E-11	6.721209290296744E-11	7.512034762444882E-11	8.119523509485432E-11	8.54724295871534E-11	8.822147464687247E-11	8.982726892415674E-11	9.067576522850083E-11	9.107935519994312E-11	9.125129286529794E-11	9.131656051051315E-11	9.133852059856922E-11	9.134503474368808E-11	9.134672914851309E-11	9.134711350864687E-11	9.13471891266643E-11	9.134720195778273E-11	9.13472038251368E-11	9.134720405691266E-11	9.134720408130943E-11	9.13472040834749E-11	9.134720408363605E-11	9.134720408364604E-11	9.134720408364657E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	9.134720408364659E-11	
0.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8294173558861423E-13	1.4584242981651749E-12	4.875777785930334E-12	1.1347144665280213E-11	2.1506970479853562E-11	3.5556893560977724E-11	5.314585359716134E-11	7.334218290001588E-11	9.473961720599909E-11	1.156990623861804E-10	1.346734804282527E-10	1.5051932217272304E-10	1.6269162932034602E-10	1.712618827355769E-10	1.7677016926640912E-10	1.7998771383068642E-10	1.8168785357490623E-10	1.824965304628368E-10	1.8284104352306053E-10	1.8297182089601298E-10	1.830158225237155E-10	1.8302887497539912E-10	1.830322700697219E-10	1.8303304021560965E-10	1.8303319173211732E-10	1.8303321744194575E-10	1.8303322118358005E-10	1.8303322164799145E-10	1.8303322169687545E-10	1.8303322170121445E-10	1.8303322170153734E-10	1.8303322170155737E-10	1.8303322170155843E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	1.8303322170155846E-10	
0.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6291466260497987E-13	2.8931810469631298E-12	9.67243064806635E-12	2.251014600074867E-11	4.266492230566271E-11	7.053676400546036E-11	1.0542924754163016E-10	1.4549415679386692E-10	1.8794178432283313E-10	2.29520541359762E-10	2.6716145746733326E-10	2.985959920303926E-10	3.227430721233548E-10	3.39744499471906E-10	3.506716831538397E-10	3.5705455744003867E-10	3.604272467810993E-10	3.620314772154258E-10	3.6271491252127234E-10	3.6297434499046096E-10	3.63061634180215E-10	3.630875272662497E-10	3.6309426235874624E-10	3.630957901524676E-10	3.6309609072664815E-10	3.630961417290817E-10	3.630961491516304E-10	3.630961500729166E-10	3.6309615016989135E-10	3.6309615017849894E-10	3.630961501791395E-10	3.630961501791792E-10	3.630961501791813E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	3.6309615017918136E-10	
0.08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.12776364819147E-13	5.6823029816865175E-12	1.899697275058359E-11	4.421066903936588E-11	8.379531432551251E-11	1.3853653052492623E-10	2.0706651880344827E-10	2.857553217540802E-10	3.6912386197265473E-10	4.5078591189302085E-10	5.247139123740049E-10	5.86452374840117E-10	6.338780364160795E-10	6.672694003671894E-10	6.887307494529867E-10	7.012669250325515E-10	7.078909981160965E-10	7.110417595901681E-10	7.123840490677927E-10	7.128935829923165E-10	7.130650218394391E-10	7.131158767142608E-10	7.131291046580203E-10	7.131321052952695E-10	7.131326956328718E-10	7.131327958033331E-10	7.131328103814635E-10	7.131328121909001E-10	7.131328123813617E-10	7.131328123982672E-10	7.131328123995253E-10	7.131328123996034E-10	7.131328123996074E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	7.131328123996075E-10	
